id,documents__score,errors__id,errors__message
931785,0.949068308,,
7763613,0.994004369,,
9574602,0.98167789,,
9024838,0.974817634,,
8427227,0.966839075,,
3592838,0.954528332,,
1954452,0.974817634,,
1651324,0.959166765,,
8016646,0.961687386,,
6115704,0.862411141,,
2191633,0.949068308,,
3977605,0.778722882,,
6344566,0.976161242,,
2191169,0.949068308,,
5213468,0.974817634,,
945645,0.949111938,,
8193241,0.975120604,,
6916167,0.237274736,,
6941113,0.998925805,,
2621746,0.969881058,,
449602,0.5,,
1724849,0.806470275,,
3868138,0.974817634,,
8193054,0.975120604,,
6807981,0.974817634,,
1163345,0.5,,
6436727,0.96560514,,
8553556,0.863565087,,
1901706,0.975631177,,
4137114,0.998578191,,
5249093,0.983742237,,
356608,0.975631177,,
7824870,0.73403728,,
828298,0.98167789,,
5989894,0.986966133,,
7699495,0.890961826,,
3270492,0.984790087,,
5372156,0.974817634,,
2933877,0.983742237,,
4943016,0.991178393,,
3624990,0.983742237,,
7391003,0.79162991,,
9922140,0.912575483,,
6752031,0.769442797,,
1815304,0.978797793,,
3793047,0.829863071,,
353039,0.975631177,,
5218550,0.896716356,,
7809494,0.983347178,,
6627403,0.945131421,,
8065715,0.934932113,,
7431247,0.996850848,,
9460,0.924821377,,
9061868,0.813540816,,
1246769,0.846378684,,
1107845,0.824750185,,
1583047,0.830517054,,
7735282,0.821784198,,
7710713,0.890961826,,
7735313,0.821784198,,
6239907,0.984608829,,
6315269,0.98167789,,
9318524,0.974817634,,
6812415,0.951678038,,
7118258,0.788907647,,
6246861,0.821784198,,
7828222,0.986966133,,
7533901,0.813540816,,
3803947,0.974817634,,
2943860,0.983742237,,
2620429,0.924821377,,
5036739,0.746770799,,
2978929,0.5,,
7699096,0.890961826,,
4439293,0.998578191,,
580815,0.975631177,,
5315169,0.842401266,,
3906076,0.985966921,,
4566609,0.5,,
9304465,0.89922446,,
1136984,0.261107296,,
6494181,0.983742237,,
9533648,0.988115907,,
284087,0.98901093,,
2825852,0.974817634,,
1684236,0.5,,
1159226,0.975631177,,
9318440,0.974817634,,
7884782,0.821784198,,
8065531,0.934932113,,
2149219,0.975631177,,
7678814,0.793622017,,
9432322,0.981659889,,
4410544,0.974817634,,
4614955,0.998578191,,
1043194,0.991178393,,
8579782,0.983742237,,
9530877,0.974817634,,
8441263,0.881656408,,
9530788,0.974817634,,
3394936,0.983742237,,
6882518,0.698686421,,
4031625,0.974817634,,
4616695,0.809618354,,
4106041,0.974817634,,
2532879,0.857650578,,
4752817,0.799504638,,
6808970,0.951678038,,
1157083,0.991178393,,
6807884,0.974817634,,
1761870,0.86019212,,
6949900,0.995654583,,
8341720,0.995357096,,
7920539,0.93244195,,
7916754,0.958391428,,
7956227,0.950142801,,
4706111,0.989615321,,
8016309,0.87484628,,
5793477,0.999687552,,
2926776,0.825324953,,
8443258,0.995357096,,
7577073,0.994755149,,
6838418,0.989842653,,
6852243,0.995357096,,
6228959,0.91308856,,
8064351,0.992375255,,
3273240,0.973185062,,
5957039,0.952499032,,
3449059,0.5,,
789229,0.83125937,,
4008373,0.974817634,,
5913611,0.974509358,,
8310576,0.980745435,,
3333971,0.5,,
4226386,0.989315748,,
3497530,0.954091191,,
8338155,0.854652286,,
1080097,0.902166963,,
3821663,0.5,,
5021969,0.5,,
4105164,0.996609986,,
2865992,0.852807999,,
1205666,0.5,,
5651254,0.961010993,,
1594412,0.5,,
7717653,0.809099555,,
4808896,0.998267412,,
7533537,0.5,,
5978216,0.786051273,,
6134382,0.996609986,,
9813684,0.954115748,,
9846066,0.922149003,,
193836,0.998355329,,
6554352,0.928038418,,
9186256,0.990191758,,
6278680,0.959049344,,
5252543,0.97019434,,
8431178,0.89140892,,
353347,0.953274846,,
838764,0.834935606,,
7349029,0.912871957,,
3251016,0.810423255,,
7513623,0.5,,
803902,0.985248685,,
5686178,0.974665284,,
8617043,0.978527486,,
9545664,0.5,,
3168651,0.995612741,,
7776701,0.968730509,,
5862552,0.990191758,,
9696532,0.978527486,,
6412566,0.990191758,,
4022127,0.93277204,,
3265292,0.99052,,
3505739,0.5,,
9174507,0.986604869,,
9796540,0.5,,
3005854,0.978471994,,
3898692,0.874782562,,
7502246,0.5,,
6002165,0.819068193,,
8132007,0.992985189,,
10183490,0.931582391,,
8170683,0.947208643,,
5229971,0.736994743,,
4597013,0.5,,
3818746,0.862526655,,
6644854,0.953877091,,
117165,0.916460991,,
5015262,0.986604869,,
3868844,0.916460991,,
7455068,0.93277204,,
8102349,0.997975349,,
6694276,0.919373512,,
8373832,0.989027619,,
426089,0.882497787,,
2638086,0.943244934,,
10121329,0.968311071,,
5324459,0.994001627,,
233502,0.916009545,,
7651148,0.998283505,,
86185,0.92277962,,
2522091,0.211228877,,
1000883,0.970006943,,
7563243,0.929499924,,
251922,0.5,,
1225820,0.972993135,,
353110,0.760095477,,
4384800,0.990191758,,
8538630,0.990191758,,
5751177,0.998283505,,
3124961,0.995978594,,
3403858,0.99093008,,
746380,0.958693266,,
7547611,0.963025272,,
2906694,0.972747505,,
4651974,0.950528979,,
6847052,0.998283505,,
1538865,0.718191981,,
3061918,0.963657856,,
7773851,0.5,,
2536507,0.989027619,,
8409773,0.950004935,,
7131797,0.770711064,,
10331249,0.912805319,,
9883943,0.946199298,,
6956938,0.919668436,,
7278583,0.916652799,,
6796246,0.919668436,,
5991734,0.788197339,,
6515046,0.958693266,,
7651602,0.998283505,,
461567,0.94990015,,
210316,0.968518138,,
4581124,0.76797688,,
7071331,0.96434778,,
3883137,0.903026462,,
566435,0.968518138,,
226495,0.991011024,,
9394485,0.997330606,,
80188,0.996880651,,
9696286,0.96434778,,
7788695,0.994844317,,
1289082,0.991011024,,
3656508,0.989995599,,
5487653,0.76797688,,
493591,0.968518138,,
9534,0.969064355,,
6902752,0.972100496,,
7902569,0.942236602,,
9531,0.969064355,,
5759668,0.990191758,,
17951,0.862526655,,
4030640,0.892090917,,
4395654,0.5,,
1252147,0.5,,
5652705,0.862526655,,
46022,0.824321032,,
4996554,0.97235477,,
692080,0.984799743,,
153967,0.824321032,,
9328278,0.5,,
6567683,0.5,,
7746170,0.832042456,,
157939,0.5,,
6079131,0.974895775,,
158953,0.824321032,,
8342968,0.979734302,,
6512979,0.929515719,,
7886656,0.937773764,,
4378803,0.96114707,,
7791010,0.948284745,,
6452927,0.992913365,,
8017832,0.995326161,,
7988300,0.995326161,,
2818292,0.928852081,,
4910140,0.919958353,,
9110730,0.961067438,,
8503556,0.979571939,,
6448099,0.992913365,,
4564730,0.904029012,,
50233,0.989655733,,
3402376,0.5,,
9098494,0.863956213,,
6977095,0.96114707,,
6748502,0.864536524,,
6823837,0.96114707,,
9298045,0.947860122,,
7988436,0.995326161,,
8631419,0.864536524,,
7836953,0.951184034,,
3281072,0.5,,
5958674,0.992913365,,
5958194,0.992913365,,
4121334,0.989085853,,
598023,0.801221728,,
6958603,0.947261214,,
7390195,0.975718379,,
3237501,0.901924253,,
6438013,0.897708654,,
10309898,0.976205707,,
2134911,0.985602975,,
5002964,0.5,,
6780615,0.750269413,,
2586642,0.980896771,,
1815472,0.5,,
8566475,0.953765571,,
2919571,0.5,,
1484651,0.904854238,,
6327506,0.87407428,,
3544964,0.983712912,,
41401,0.995098233,,
6646985,0.920151711,,
3582883,0.920151711,,
6939472,0.920151711,,
4518037,0.967094064,,
3951768,0.984088361,,
7800238,0.5,,
4163851,0.969197631,,
479653,0.990790963,,
6647442,0.920151711,,
108765,0.911189198,,
6360895,0.958477914,,
6363765,0.96556443,,
6183330,0.937495232,,
2612025,0.967094064,,
6105021,0.945525289,,
6626493,0.813550651,,
573942,0.787701607,,
1652107,0.96556443,,
609252,0.94524169,,
942490,0.980673552,,
823989,0.967895985,,
7596934,0.5,,
6832592,0.993063748,,
3922853,0.889739275,,
9475641,0.926767826,,
8718936,0.984130323,,
9075558,0.5,,
671828,0.5,,
6660186,0.985973835,,
716829,0.5,,
3916050,0.785800457,,
2187906,0.985061347,,
9048584,0.5,,
7382368,0.5,,
8717758,0.984130323,,
7064681,0.985061347,,
5931372,0.973931968,,
1984692,0.890582204,,
4360604,0.889739275,,
9712348,0.981044531,,
3282760,0.5,,
6411259,0.84739393,,
670262,0.5,,
8411663,0.693954349,,
5640722,0.971027792,,
6701018,0.892091632,,
3653575,0.949875832,,
7647221,0.953588963,,
3637180,0.931369901,,
714043,0.761495769,,
3890990,0.96556443,,
4038347,0.785800457,,
523883,0.947429359,,
4111954,0.856606185,,
4693488,0.90709585,,
5127136,0.757271171,,
9050781,0.997492433,,
178844,0.5,,
8034871,0.826750517,,
3208330,0.981077731,,
4863533,0.5,,
4360485,0.889739275,,
5524847,0.946454048,,
9236814,0.933302999,,
8483744,0.954061627,,
609421,0.94524169,,
3543247,0.5,,
749758,0.794525743,,
8129537,0.971438527,,
421168,0.99492979,,
58503,0.957883596,,
9562586,0.988999188,,
10340165,0.984130323,,
370361,0.974157631,,
3753645,0.969039798,,
3535171,0.931369901,,
2037250,0.974157631,,
2605975,0.840943336,,
4825472,0.973469794,,
587584,0.761495769,,
1220816,0.985390365,,
354453,0.5,,
3793790,0.983712912,,
23356,0.5,,
7921453,0.759486794,,
8634897,0.889046609,,
1048798,0.891056538,,
613020,0.897762775,,
9109293,0.913811326,,
4069543,0.5,,
3986788,0.734502316,,
3968416,0.917609692,,
1806899,0.991809905,,
6168769,0.989947736,,
1925661,0.990795135,,
4760968,0.991355658,,
3953365,0.5,,
4909327,0.979349971,,
7828509,0.966940045,,
1323634,0.995036364,,
571640,0.995036364,,
613151,0.995036364,,
278192,0.995036364,,
571651,0.995036364,,
7883181,0.961246967,,
6572501,0.904387295,,
4668327,0.991809905,,
7636185,0.5,,
6421243,0.988575459,,
8737284,0.946033716,,
958475,0.5,,
7500728,0.5,,
606297,0.995036364,,
9094366,0.919332206,,
8785768,0.965646446,,
143580,0.765320539,,
611500,0.995036364,,
264829,0.995036364,,
1856851,0.972548366,,
1317919,0.995036364,,
392140,0.5,,
3139972,0.994158626,,
10020221,0.987483621,,
8759443,0.946033716,,
6416765,0.939131975,,
5056580,0.971753955,,
6793490,0.970954776,,
2069917,0.988575459,,
3258585,0.962669134,,
815017,0.994158626,,
6610942,0.966444969,,
1556170,0.988575459,,
2486612,0.94144702,,
6872650,0.913837314,,
1898511,0.972548366,,
265901,0.995036364,,
392779,0.994731545,,
202174,0.80017519,,
2197168,0.917576075,,
4075152,0.851962566,,
366301,0.935825229,,
6644628,0.992775917,,
6796066,0.870134115,,
3977450,0.5,,
793629,0.987583697,,
5705161,0.905505955,,
5364119,0.977232635,,
6211882,0.961497426,,
4374326,0.5,,
7887651,0.961497426,,
9013441,0.971474946,,
7362757,0.756116688,,
4639040,0.965470076,,
2586350,0.988590956,,
6482409,0.988590956,,
8089214,0.805303991,,
8409975,0.953552127,,
8409926,0.953552127,,
6107518,0.996802211,,
5242148,0.929648042,,
3372535,0.965470076,,
995443,0.5,,
3279728,0.235328376,,
8446766,0.216432244,,
9733841,0.903130829,,
5852034,0.870169044,,
4105081,0.235328376,,
8474605,0.216432244,,
5682,0.98710686,,
2737012,0.91215229,,
8743202,0.971950293,,
1003890,0.970954776,,
8153673,0.956072509,,
7936712,0.9359411,,
2642359,0.900985003,,
6528342,0.921014428,,
9820818,0.838652253,,
8754180,0.978586078,,
8904766,0.984755158,,
3186785,0.986702561,,
1885801,0.99232769,,
7013085,0.984755158,,
6546748,0.5,,
4526737,0.987549126,,
3335,0.992076755,,
4735761,0.957398474,,
1672979,0.994716346,,
7388899,0.887328625,,
8052307,0.957398474,,
9068366,0.984755158,,
6117473,0.992076755,,
8541389,0.989280224,,
7745016,0.992076755,,
6557297,0.986702561,,
1263470,0.992076755,,
7415378,0.986702561,,
8849596,0.984755158,,
7902382,0.953552127,,
4772997,0.997330368,,
4708075,0.887328625,,
3859882,0.850628614,,
4711069,0.993824601,,
7713043,0.999980152,,
174636,0.922986388,,
8195348,0.949651599,,
7902068,0.953552127,,
4832481,0.5,,
7902268,0.953552127,,
4559222,0.850628614,,
7902330,0.953552127,,
6249164,0.5,,
5192122,0.993824601,,
8901863,0.967002749,,
2027236,0.803849816,,
3673011,0.909953117,,
6577295,0.975482404,,
3147706,0.79861623,,
1900698,0.988473654,,
4157572,0.984804928,,
3642289,0.981829405,,
3022564,0.860108137,,
2203983,0.932536721,,
215882,0.998586416,,
491958,0.5,,
190984,0.922196388,,
1599856,0.5,,
1223644,0.984128237,,
3246706,0.938941956,,
1305009,0.847302139,,
8952253,0.5,,
4041868,0.750639677,,
8845310,0.909827471,,
2721575,0.971235871,,
1738425,0.986078382,,
7585688,0.913837314,,
3120652,0.933173776,,
4922836,0.97824806,,
1433440,0.95513612,,
2980762,0.982831001,,
1733747,0.986078382,,
1455269,0.987102389,,
1457330,0.989050269,,
7420488,0.909827471,,
8902887,0.762782812,,
5175464,0.955806553,,
7411863,0.920151711,,
2856806,0.968214631,,
693956,0.198091656,,
5682316,0.875607014,,
8597800,0.990448594,,
4707171,0.92426908,,
9138392,0.87885648,,
7417852,0.909827471,,
9597947,0.866235375,,
7262142,0.988885164,,
7615170,0.790917158,,
609610,0.963262916,,
8326413,0.986924767,,
4833820,0.941454172,,
7480196,0.5,,
8774504,0.969822526,,
8627921,0.96705842,,
788146,0.952052951,,
9217446,0.87885648,,
2016613,0.806811988,,
2695493,0.947339058,,
9063355,0.79069984,,
9710851,0.749777973,,
1983713,0.976156652,,
7363727,0.935687363,,
10022421,0.222063273,,
777159,0.814744473,,
3922845,0.932682335,,
674113,0.962147593,,
7534300,0.816746712,,
1009838,0.922196388,,
5194332,0.984897733,,
841274,0.756509006,,
7562331,0.5,,
4461706,0.969678223,,
5559063,0.80017519,,
4126284,0.798098743,,
1209447,0.973951697,,
4364285,0.798098743,,
6716874,0.969678223,,
4659824,0.971363008,,
3677729,0.95448041,,
1097520,0.984447002,,
2898954,0.970689178,,
826436,0.942504883,,
774659,0.80775106,,
7382303,0.946115255,,
1750681,0.962147593,,
7229312,0.991187155,,
2520890,0.978837669,,
8391954,0.984930396,,
797358,0.972199559,,
2686659,0.952238441,,
755613,0.942504883,,
1758935,0.962147593,,
3904056,0.933091402,,
7914021,0.863999367,,
7938153,0.924245238,,
2763078,0.771163583,,
3258213,0.963339865,,
7809455,0.79062897,,
8409949,0.953552127,,
2150760,0.875094414,,
5424448,0.5,,
1606171,0.991237164,,
136480,0.9942047,,
7547290,0.859431267,,
5918259,0.988585293,,
8409941,0.953552127,,
8409969,0.953552127,,
9170870,0.989967465,,
6168975,0.987217903,,
7263506,0.916460514,,
7037522,0.912384391,,
1416763,0.979406178,,
3726391,0.963339865,,
10188794,0.973536134,,
3488436,0.884578109,,
1277033,0.976034284,,
5241195,0.979406178,,
2736961,0.972611427,,
5240694,0.93244195,,
7402861,0.935604274,,
741699,0.899017572,,
6108006,0.935397983,,
8409962,0.953552127,,
5834820,0.93796438,,
6741135,0.947865129,,
67270,0.987396359,,
7005538,0.79062897,,
1827586,0.857799292,,
9351911,0.920041859,,
3993960,0.995569587,,
8989807,0.970760882,,
5299060,0.736735642,,
3115801,0.993108869,,
9153365,0.875596762,,
284480,0.986387014,,
4916433,0.963423848,,
1732441,0.995569587,,
2652941,0.862526655,,
9477539,0.801295698,,
4479426,0.990105391,,
8276416,0.988788366,,
486344,0.96445936,,
1980395,0.864117146,,
7239217,0.977487087,,
1328159,0.219859332,,
5838129,0.762585938,,
9664395,0.892969251,,
4681687,0.93575865,,
4264012,0.963423848,,
445199,0.982962966,,
7514366,0.990441561,,
5236979,0.851056337,,
8555304,0.96445936,,
3124383,0.997462869,,
5863446,0.5,,
5047188,0.991827846,,
5825701,0.937773764,,
5499882,0.998434305,,
7529124,0.967705369,,
7995944,0.953596294,,
5538874,0.950462818,,
4941356,0.991827846,,
7679928,0.98880595,,
10385,0.958918512,,
7653539,0.978638053,,
5863558,0.5,,
8472954,0.988152027,,
5500752,0.998434305,,
8473056,0.988152027,,
2071305,0.950462818,,
817115,0.778722882,,
6895132,0.968402147,,
5051529,0.93905133,,
5337848,0.5,,
20868,0.958918512,,
8385444,0.976327419,,
637326,0.96584636,,
6557767,0.86813426,,
4869458,0.5,,
5319948,0.888833523,,
7638282,0.99127984,,
11411,0.958918512,,
723846,0.5,,
5041669,0.93905133,,
2197982,0.995747745,,
10695,0.958918512,,
6005222,0.978638053,,
3317940,0.968546629,,
8099917,0.990703821,,
8617171,0.969053984,,
4181226,0.879773855,,
7074024,0.949421406,,
2729077,0.985088706,,
7483750,0.944621563,,
1764233,0.992088199,,
6218849,0.949421406,,
4030600,0.951142311,,
4637801,0.881070852,,
2056276,0.987835884,,
6214998,0.985232115,,
10211928,0.907169223,,
387464,0.957116961,,
53867,0.990417957,,
3146212,0.978548765,,
107046,0.966359735,,
4629020,0.990703821,,
4324317,0.994959295,,
6629278,0.99049443,,
8958290,0.964273572,,
6676926,0.986154556,,
4701141,0.951142311,,
7274556,0.967324853,,
6907671,0.713013411,,
1534622,0.992088199,,
1750010,0.987835884,,
5805162,0.964720607,,
1136522,0.992088199,,
4892529,0.987835884,,
2420536,0.946827888,,
6612940,0.862011313,,
5471427,0.949421406,,
8714974,0.95551753,,
8101791,0.990703821,,
6599960,0.832757592,,
8002965,0.988021255,,
8715320,0.95551753,,
9632775,0.985088706,,
5413564,0.946114302,,
5340242,0.992088199,,
3676779,0.754763603,,
4208555,0.938368201,,
7026898,0.5,,
3766055,0.5,,
8091417,0.77573359,,
3126153,0.987835884,,
3434459,0.967324853,,
5959816,0.79069984,,
3852117,0.985499024,,
7350992,0.994518876,,
3812725,0.951142311,,
4288801,0.5,,
5473498,0.949421406,,
5057466,0.956879377,,
1541705,0.992088199,,
7110923,0.955521703,,
2556794,0.901277781,,
6348159,0.950163424,,
3206305,0.918809175,,
3531616,0.963495016,,
533443,0.698490679,,
6214517,0.993971467,,
8036620,0.5,,
8152764,0.977787733,,
6837751,0.990690231,,
2459519,0.962515712,,
4940379,0.958901525,,
2332949,0.990796328,,
6543683,0.990690231,,
4340410,0.929487586,,
7003848,0.725744963,,
3479851,0.5,,
5104918,0.993971467,,
1386306,0.995384812,,
486829,0.995384812,,
3604904,0.975531578,,
1450262,0.980358005,,
9995551,0.871326089,,
8849095,0.921667814,,
7742525,0.995384812,,
202260,0.830129385,,
8597687,0.927534223,,
2309250,0.752673924,,
7420339,0.5,,
6304139,0.5,,
2610187,0.992088199,,
7327623,0.871326089,,
2412633,0.91838336,,
4205026,0.995384812,,
656909,0.995384812,,
6728419,0.971838117,,
9110560,0.989091873,,
4599119,0.727878213,,
3646393,0.974604368,,
6537432,0.957227349,,
1950446,0.986293077,,
9519968,0.5,,
8507062,0.5,,
4454121,0.926874757,,
8505940,0.5,,
1012003,0.843031406,,
7024684,0.5,,
6938542,0.5,,
2350464,0.921572685,,
10281965,0.5,,
63308,0.965903163,,
3352685,0.907622695,,
6386210,0.743119478,,
2385623,0.921572685,,
5006092,0.912514448,,
7070169,0.89493525,,
3858725,0.995057404,,
385438,0.988382936,,
3615614,0.933131695,,
139463,0.764646292,,
6646894,0.845947742,,
3551668,0.870622635,,
2357110,0.945155144,,
9137469,0.951549888,,
6032726,0.930986345,,
7802266,0.5,,
7496485,0.980866909,,
2687172,0.89407289,,
3498114,0.956624448,,
9580021,0.993852377,,
10035274,0.836034775,,
8369321,0.875583291,,
6870575,0.821784198,,
8594717,0.876267076,,
134091,0.991187155,,
258571,0.975222766,,
890677,0.939170897,,
4211081,0.728436828,,
7843995,0.821784198,,
882274,0.975222766,,
3594885,0.175727159,,
1768883,0.948124766,,
948077,0.886665583,,
5640214,0.755760074,,
4718921,0.5,,
557126,0.982376099,,
8053554,0.991272092,,
2488228,0.913035989,,
8779676,0.985975266,,
9929059,0.821784198,,
8919372,0.994642973,,
4607830,0.759789646,,
1545801,0.945155144,,
4129218,0.794711113,,
9757138,0.989290357,,
458191,0.88699156,,
7725597,0.958270431,,
4660517,0.959733963,,
3426639,0.770284057,,
6118359,0.973724246,,
7665114,0.967190623,,
281789,0.877358913,,
3930270,0.916498899,,
9016362,0.877236366,,
3803212,0.775556624,,
3424991,0.770284057,,
752483,0.847388804,,
1897000,0.990025759,,
9137398,0.951549888,,
9137075,0.951549888,,
1100714,0.985975266,,
5977556,0.930986345,,
1090449,0.982376099,,
4199019,0.965269685,,
1520593,0.5,,
1928010,0.842631102,,
7177194,0.918096662,,
7635966,0.889719486,,
6644796,0.997104466,,
841049,0.9961586,,
7718203,0.833515167,,
7789438,0.966680765,,
7775663,0.994422317,,
8014547,0.992935181,,
1716901,0.963346303,,
6477225,0.965269685,,
2217257,0.857262552,,
7580593,0.931529641,,
1828232,0.958776474,,
4725935,0.770284057,,
6545602,0.5,,
2688555,0.965269685,,
7984550,0.5,,
6561753,0.5,,
6561811,0.5,,
6545246,0.5,,
1520501,0.5,,
279063,0.985346913,,
5030361,0.990013242,,
796594,0.955120742,,
1030615,0.962842941,,
6328923,0.963546038,,
7050492,0.753964901,,
2418658,0.959733963,,
387078,0.991057515,,
10012724,0.995442867,,
6768768,0.881624699,,
338043,0.870213509,,
4701205,0.834652185,,
338091,0.870213509,,
7235573,0.5,,
7579854,0.876267076,,
1525972,0.914726615,,
8102064,0.978813052,,
447488,0.847388804,,
835149,0.9961586,,
3759039,0.900199652,,
6131411,0.965269685,,
4679983,0.811748207,,
745099,0.890570164,,
8054518,0.967586875,,
1141226,0.975631177,,
9866909,0.9961586,,
1790020,0.985346913,,
4277026,0.914715648,,
4082250,0.971526027,,
5637990,0.5,,
2909809,0.996839166,,
1356339,0.991057515,,
3884805,0.990971327,,
5395530,0.948163152,,
10295151,0.912289023,,
6481695,0.963546038,,
5660792,0.79560554,,
4768038,0.937976599,,
1416279,0.915988088,,
9970609,0.982131064,,
6835466,0.782340407,,
3418230,0.5,,
3543791,0.963459015,,
3552006,0.904216766,,
7557951,0.5,,
4808173,0.949507356,,
4404126,0.938444138,,
7902137,0.91569066,,
8453633,0.942939162,,
2004931,0.974817634,,
7179783,0.915286243,,
7241235,0.95194447,,
1537246,0.909074187,,
841140,0.932841659,,
1961950,0.877358913,,
1220471,0.927432299,,
7369,0.902502298,,
9137899,0.943292022,,
4831200,0.5,,
1562643,0.842631102,,
8116395,0.923755527,,
872152,0.88699156,,
719233,0.975222766,,
6216116,0.992444396,,
1686958,0.929313898,,
5422881,0.913372159,,
6812054,0.948665917,,
5067177,0.770284057,,
7601766,0.993046284,,
6954984,0.993398666,,
8339428,0.212239623,,
7616507,0.982871354,,
23192,0.763236642,,
8241019,0.834089041,,
4652918,0.5,,
7618526,0.967485666,,
6823597,0.89649725,,
5537446,0.94199878,,
9436832,0.983487725,,
9133711,0.951549888,,
10157690,0.753964901,,
1122236,0.991057515,,
4906490,0.960521042,,
7773668,0.970857084,,
458197,0.88699156,,
458193,0.88699156,,
458186,0.88699156,,
458183,0.88699156,,
941467,0.962842941,,
1039766,0.96511066,,
5078876,0.769130468,,
5242712,0.793622017,,
1539476,0.997224331,,
8626068,0.882357776,,
8150395,0.5,,
4250639,0.5,,
3652612,0.693693101,,
3570691,0.793003798,,
5495802,0.916498899,,
1204142,0.980232,,
6118291,0.973724246,,
5593981,0.864350438,,
9970805,0.982131064,,
8673979,0.981000423,,
4782745,0.762019992,,
4848255,0.202693194,,
13068,0.88699156,,
9137335,0.951549888,,
5479566,0.884750366,,
8273031,0.972270787,,
7363701,0.948876977,,
7984738,0.5,,
3930681,0.819917917,,
7518794,0.963487148,,
8755762,0.98134768,,
4241862,0.984617591,,
6822322,0.950576723,,
2628010,0.875038505,,
4077920,0.5,,
4766173,0.5,,
5946151,0.909730434,,
2970666,0.991057515,,
7308331,0.991187155,,
7329915,0.994825482,,
9117301,0.877358913,,
2898401,0.972623706,,
8193516,0.918298662,,
3766285,0.918161631,,
1520581,0.5,,
1349175,0.5,,
5633607,0.968706608,,
5510720,0.923684776,,
6837819,0.5,,
4184211,0.980263412,,
3732949,0.98056078,,
1348777,0.945155144,,
317248,0.991187155,,
8943380,0.846601963,,
6076158,0.877358913,,
384797,0.88699156,,
7901318,0.914051175,,
7614244,0.982871354,,
458189,0.88699156,,
3412630,0.870622635,,
7054225,0.949449897,,
1775016,0.842631102,,
4223597,0.870622635,,
1976382,0.991057515,,
3396140,0.989714146,,
1782140,0.910977602,,
430453,0.811748207,,
1633986,0.924853086,,
8926060,0.5,,
1520449,0.5,,
7697170,0.991187155,,
1511620,0.5,,
9411935,0.806456327,,
1355094,0.770284057,,
4009295,0.974817634,,
10334184,0.939171076,,
1159111,0.975631177,,
3773417,0.918161631,,
6492056,0.973724246,,
7073650,0.993033528,,
9727857,0.995442867,,
446276,0.730231047,,
208670,0.834713936,,
8868833,0.979494095,,
7180032,0.868858457,,
9137259,0.951549888,,
9252998,0.935442567,,
9149612,0.5,,
8251213,0.980695486,,
5548982,0.839999676,,
3272374,0.5,,
3394837,0.983742237,,
6927016,0.983487725,,
699596,0.851386905,,
6387576,0.963546038,,
8828781,0.932500958,,
1198884,0.261107296,,
2386589,0.984901726,,
9924107,0.950325847,,
3386862,0.5,,
9280767,0.951549888,,
1520533,0.5,,
9651755,0.955287039,,
82763,0.847388804,,
1762354,0.948124766,,
2836237,0.825231493,,
7087957,0.88848877,,
1520549,0.5,,
26116,0.822844148,,
6452801,0.963546038,,
8340841,0.5,,
8799909,0.5,,
387079,0.991057515,,
8955477,0.839772165,,
6424859,0.769130468,,
6210952,0.965269685,,
9281758,0.950325847,,
2875975,0.954282045,,
6939106,0.980695486,,
7695195,0.822314978,,
6445741,0.861777425,,
4023177,0.980480433,,
1589681,0.946059942,,
8524349,0.972296953,,
7089415,0.966657996,,
8033438,0.985613346,,
6836330,0.943112493,,
975179,0.209156185,,
1956094,0.946190536,,
9619737,0.5,,
8866331,0.5,,
5457260,0.98539722,,
7714585,0.912981033,,
218741,0.982696235,,
8551871,0.985689878,,
7934963,0.985613346,,
8426827,0.972296953,,
37234,0.971720874,,
2060441,0.9360255,,
2158992,0.821299195,,
8608414,0.946110845,,
5619397,0.209156185,,
4144767,0.5,,
1301535,0.982696235,,
3882930,0.908623695,,
9186481,0.967069864,,
5364244,0.5,,
4127196,0.777206182,,
30712,0.918097138,,
5632713,0.973930836,,
2396734,0.983892441,,
4616634,0.938223183,,
3157738,0.975064397,,
8866927,0.931738615,,
3657819,0.990520716,,
8212190,0.912981033,,
6821407,0.5,,
6474341,0.212239623,,
7038750,0.943112493,,
7824929,0.918371797,,
2277640,0.988533497,,
4739190,0.961561561,,
5219336,0.989289939,,
2298775,0.5,,
7455706,0.5,,
1142039,0.5,,
3563218,0.914037347,,
7789264,0.986540318,,
3441402,0.883669138,,
921571,0.829660416,,
5205984,0.985560179,,
5352741,0.989289939,,
1461971,0.947009206,,
1190571,0.978684902,,
231097,0.962736487,,
149489,0.5,,
3703121,0.972280383,,
3004007,0.894199491,,
3870937,0.993333101,,
3242247,0.964913607,,
6350606,0.9598701,,
6741526,0.883095026,,
6101613,0.993824601,,
1190224,0.978684902,,
8704931,0.978801966,,
9432497,0.939776897,,
7931111,0.963478625,,
5031357,0.989006639,,
6603376,0.927073836,,
3861673,0.97480005,,
461234,0.966964722,,
3510818,0.977616191,,
6557018,0.212239623,,
170469,0.86993432,,
7873789,0.839974284,,
6691873,0.5,,
7638689,0.970165193,,
5968862,0.5,,
260613,0.886485815,,
4718820,0.989995599,,
1023693,0.977616191,,
7870538,0.212239623,,
6153532,0.986952782,,
488268,0.784748077,,
6375415,0.909052134,,
4429898,0.955491424,,
6130287,0.945831299,,
1623894,0.5,,
6453383,0.994467795,,
25002,0.943028927,,
5183164,0.994076729,,
2352218,0.97181946,,
5695344,0.994076729,,
5403847,0.978797197,,
1187735,0.907641768,,
