id,host_id,host_response_rate,host_is_superhost,accommodates,guests_included,bathrooms,bedrooms,beds,price,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,description_score,bio_score,neighbourhood_Ballard,neighbourhood_Beacon_Hill,neighbourhood_Capitol_Hill,neighbourhood_Cascade,neighbourhood_Central_Area,neighbourhood_Delridge,neighbourhood_Downtown,neighbourhood_Interbay,neighbourhood_Lake_City,neighbourhood_Magnolia,neighbourhood_Northgate,neighbourhood_Other_neighborhoods,neighbourhood_Queen_Anne,neighbourhood_Rainier_Valley,neighbourhood_Seward_Park,neighbourhood_University_District,neighbourhood_West_Seattle,property_type_Apartment,property_type_Bed_Breakfast,property_type_Condominium,property_type_House,property_type_Loft,property_type_Townhouse,room_type_Entire_home_apt,room_type_Private_room,room_type_Shared_room
8193241,4874276.0,100.0,0.0,4.0,2.0,1.0,1.0,2.0,110.0,16.0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.943322659,0.9751206040000001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
6916167,12520715.0,100.0,0.0,2.0,1.0,1.0,1.0,1.0,300.0,0.0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.5,0.237274736,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
6941113,20069008.0,100.0,1.0,7.0,4.0,2.0,2.0,5.0,225.0,18.0,97.0,10.0,10.0,10.0,10.0,9.0,9.0,0.786052465,0.998925805,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2621746,453540.0,86.0,0.0,4.0,2.0,1.0,1.0,1.0,99.0,106.0,93.0,9.0,10.0,10.0,10.0,10.0,9.0,0.9105257990000001,0.969881058,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
449602,2232569.0,100.0,1.0,6.0,1.0,1.0,1.0,3.0,65.0,108.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0.5,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1724849,9091378.0,94.88679817905918,0.0,2.0,0.0,1.0,0.0,1.0,275.0,11.0,93.0,10.0,8.0,9.0,10.0,10.0,10.0,0.945616901,0.806470275,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3868138,8534462.0,100.0,1.0,3.0,2.0,1.0,1.0,1.0,183.0,46.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0.5,0.9748176340000001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
8193054,4874276.0,100.0,0.0,4.0,2.0,1.0,1.0,2.0,110.0,10.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0.5,0.9751206040000001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
6807981,8534462.0,100.0,1.0,3.0,2.0,1.0,1.0,1.0,156.0,18.0,96.0,9.0,10.0,10.0,10.0,10.0,9.0,0.5,0.9748176340000001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1163345,6372203.0,99.0,0.0,3.0,1.0,1.0,1.0,1.0,169.0,107.0,88.0,9.0,9.0,9.0,9.0,9.0,9.0,0.9036152359999999,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
6436727,33601666.0,100.0,0.0,2.0,1.0,1.0,1.0,1.0,150.0,14.0,94.0,9.0,10.0,10.0,10.0,10.0,9.0,0.8258091209999999,0.96560514,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
8553556,37423892.0,100.0,0.0,2.0,1.0,1.0,1.0,1.0,125.0,12.0,91.0,9.0,8.0,9.0,10.0,10.0,9.0,0.907337308,0.863565087,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1901706,1787819.0,93.0,0.0,2.0,1.0,1.0,0.0,1.0,155.0,15.0,96.0,10.0,9.0,10.0,10.0,10.0,9.0,0.852333069,0.975631177,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4137114,9058822.0,100.0,0.0,6.0,3.0,1.0,1.0,4.0,151.0,54.0,94.0,9.0,10.0,9.0,10.0,10.0,9.0,0.790785253,0.9985781909999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5249093,14980831.0,100.0,0.0,6.0,1.0,2.0,2.0,4.0,175.0,27.0,90.0,9.0,9.0,10.0,10.0,10.0,9.0,0.5,0.9837422370000001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
356608,1787819.0,93.0,0.0,6.0,1.0,2.0,2.0,2.0,196.0,40.0,96.0,10.0,10.0,10.0,10.0,9.0,9.0,0.929828882,0.975631177,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7824870,27676513.0,94.88679817905918,0.0,2.0,2.0,1.0,0.0,1.0,140.0,0.0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.871534169,0.73403728,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
828298,74305.0,94.0,0.0,5.0,1.0,1.0,2.0,3.0,175.0,14.0,92.0,9.0,10.0,10.0,10.0,10.0,10.0,0.9807745809999999,0.98167789,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5989894,2775464.0,90.0,0.0,4.0,3.0,1.0,1.0,1.0,90.0,11.0,95.0,10.0,10.0,10.0,10.0,10.0,9.0,0.986366868,0.986966133,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7699495,7785901.0,100.0,1.0,2.0,2.0,1.0,1.0,1.0,105.0,6.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.9627841709999999,0.890961826,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3270492,16537099.0,100.0,0.0,2.0,2.0,1.0,1.0,1.0,95.0,62.0,97.0,10.0,9.0,10.0,10.0,10.0,10.0,0.988750219,0.984790087,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5372156,8534462.0,100.0,1.0,3.0,2.0,1.0,1.0,1.0,139.0,15.0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.8566218609999999,0.9748176340000001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2933877,14980831.0,100.0,0.0,2.0,1.0,1.0,0.0,1.0,115.0,9.0,91.0,10.0,10.0,9.0,9.0,10.0,9.0,0.79205358,0.9837422370000001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4943016,3294357.0,100.0,0.0,4.0,2.0,1.0,1.0,1.0,185.0,4.0,90.0,9.0,10.0,10.0,10.0,10.0,9.0,0.962316513,0.991178393,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3624990,14980831.0,100.0,0.0,6.0,1.0,1.0,2.0,4.0,175.0,18.0,90.0,10.0,9.0,10.0,10.0,9.0,9.0,0.5,0.9837422370000001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7391003,32394807.0,82.0,0.0,2.0,1.0,1.0,0.0,1.0,75.0,43.0,85.0,9.0,9.0,9.0,10.0,10.0,9.0,0.994100332,0.79162991,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
9922140,41319913.0,100.0,1.0,3.0,1.0,1.0,1.0,1.0,85.0,0.0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.811944962,0.912575483,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
6752031,35354152.0,100.0,0.0,2.0,1.0,1.0,1.0,1.0,70.0,18.0,91.0,9.0,10.0,10.0,10.0,10.0,9.0,0.940743923,0.7694427970000001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1815304,9508208.0,100.0,0.0,2.0,0.0,1.0,1.0,1.0,79.0,139.0,91.0,9.0,8.0,10.0,10.0,10.0,9.0,0.97640717,0.9787977929999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3793047,1434203.0,94.88679817905918,0.0,2.0,1.0,1.0,0.0,1.0,100.0,37.0,92.0,10.0,9.0,9.0,10.0,10.0,9.0,0.904963255,0.8298630709999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
353039,1787819.0,93.0,0.0,4.0,1.0,1.0,1.0,1.0,155.0,18.0,93.0,10.0,10.0,9.0,9.0,9.0,9.0,0.967818856,0.975631177,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5218550,19962298.0,100.0,0.0,2.0,2.0,1.0,1.0,1.0,87.0,71.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0.934818625,0.896716356,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
7809494,41112217.0,100.0,0.0,3.0,2.0,1.0,1.0,1.0,165.0,18.0,98.0,10.0,9.0,10.0,10.0,10.0,9.0,0.91397649,0.9833471779999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
6627403,34689188.0,100.0,0.0,2.0,2.0,1.5,1.0,1.0,100.0,6.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.5,0.9451314209999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8065715,23312083.0,76.0,0.0,2.0,1.0,1.0,1.0,1.0,78.0,14.0,99.0,10.0,9.0,10.0,10.0,10.0,9.0,0.9125497340000001,0.934932113,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
7431247,33852132.0,94.88679817905918,0.0,2.0,1.0,1.0,0.0,1.0,150.0,1.0,100.0,10.0,10.0,10.0,10.0,8.0,8.0,0.9149929290000001,0.996850848,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
9460,30832.0,100.0,1.0,2.0,1.0,1.0,1.0,1.0,99.0,240.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0.991155386,0.924821377,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
9061868,34779932.0,100.0,0.0,4.0,2.0,1.0,2.0,3.0,169.0,2.0,90.0,9.0,10.0,10.0,10.0,10.0,9.0,0.908819675,0.8135408159999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1246769,1025723.0,100.0,0.0,3.0,2.0,1.0,1.0,2.0,129.0,154.0,96.0,10.0,10.0,10.0,10.0,10.0,9.0,0.9746385809999999,0.846378684,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1107845,6082692.0,100.0,1.0,3.0,2.0,1.0,1.0,1.0,80.0,55.0,93.0,9.0,8.0,10.0,10.0,10.0,9.0,0.897313237,0.824750185,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1583047,4342525.0,94.88679817905918,0.0,4.0,4.0,1.0,1.0,1.0,77.0,6.0,87.0,10.0,9.0,9.0,9.0,10.0,8.0,0.5,0.8305170540000001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7735282,10558142.0,99.0,1.0,3.0,0.0,1.0,0.0,1.0,99.0,9.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0.9913659690000001,0.821784198,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7710713,7785901.0,100.0,1.0,2.0,2.0,1.0,1.0,1.0,119.0,8.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.9552079440000001,0.890961826,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7735313,10558142.0,99.0,1.0,3.0,0.0,1.0,0.0,1.0,129.0,31.0,97.0,10.0,10.0,10.0,10.0,10.0,9.0,0.933091819,0.821784198,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
6239907,8736485.0,100.0,1.0,2.0,1.0,1.0,1.0,1.0,99.0,46.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0.9916722179999999,0.984608829,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6315269,74305.0,94.0,0.0,4.0,1.0,1.0,1.0,2.0,230.0,2.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.940040767,0.98167789,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
9318524,8534462.0,100.0,1.0,3.0,2.0,1.0,1.0,1.0,109.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.5,0.9748176340000001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
6812415,2082490.0,100.0,0.0,2.0,1.0,1.0,1.0,1.0,85.0,16.0,95.0,10.0,10.0,10.0,10.0,10.0,10.0,0.936161995,0.951678038,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
7118258,9742904.0,94.88679817905918,0.0,2.0,1.0,1.0,1.0,1.0,120.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.5,0.788907647,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
6246861,10558142.0,99.0,1.0,3.0,2.0,1.0,0.0,1.0,115.0,71.0,94.0,9.0,10.0,10.0,10.0,10.0,9.0,0.914391994,0.821784198,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7828222,2775464.0,90.0,0.0,4.0,2.0,1.0,1.0,1.0,130.0,3.0,93.0,10.0,9.0,9.0,10.0,10.0,10.0,0.9841697220000001,0.986966133,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7533901,34779932.0,100.0,0.0,4.0,2.0,1.0,1.0,1.0,129.0,3.0,87.0,9.0,10.0,10.0,10.0,9.0,9.0,0.972913027,0.8135408159999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3803947,8534462.0,100.0,1.0,2.0,2.0,1.0,1.0,1.0,129.0,55.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0.8566218609999999,0.9748176340000001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2943860,14980831.0,100.0,0.0,6.0,1.0,2.0,1.0,4.0,195.0,14.0,90.0,9.0,10.0,10.0,10.0,9.0,9.0,0.5,0.9837422370000001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2620429,30832.0,100.0,1.0,5.0,1.0,2.0,2.0,3.0,195.0,84.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0.884035647,0.924821377,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5036739,25999682.0,94.88679817905918,0.0,4.0,1.0,1.0,0.0,1.0,250.0,0.0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.764475942,0.7467707990000001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2978929,8838512.0,100.0,0.0,3.0,1.0,1.0,0.0,1.0,100.0,45.0,89.0,10.0,9.0,9.0,9.0,9.0,8.0,0.761970282,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7699096,7785901.0,100.0,1.0,2.0,2.0,1.0,1.0,1.0,110.0,16.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.9535771609999999,0.890961826,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4439293,9058822.0,100.0,0.0,4.0,2.0,1.0,0.0,2.0,121.0,66.0,95.0,10.0,10.0,9.0,10.0,10.0,10.0,0.95083344,0.9985781909999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
580815,1787819.0,93.0,0.0,2.0,1.0,1.0,1.0,1.0,139.0,11.0,98.0,10.0,9.0,9.0,10.0,10.0,10.0,0.799857974,0.975631177,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5315169,27532846.0,100.0,0.0,4.0,2.0,1.0,1.0,2.0,120.0,26.0,94.0,10.0,9.0,10.0,10.0,10.0,10.0,0.959143519,0.842401266,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3906076,20220925.0,100.0,1.0,2.0,2.0,1.0,1.0,1.0,110.0,53.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0.8870193359999999,0.9859669209999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4566609,16110062.0,94.88679817905918,0.0,2.0,1.0,1.0,0.0,1.0,69.0,25.0,78.0,9.0,8.0,9.0,8.0,9.0,8.0,0.960618258,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
9304465,15697627.0,94.88679817905918,0.0,2.0,1.0,1.0,1.0,2.0,100.0,0.0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.5,0.89922446,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1136984,2230478.0,100.0,0.0,4.0,2.0,1.0,1.0,2.0,150.0,65.0,94.0,9.0,9.0,9.0,10.0,10.0,9.0,0.939125001,0.261107296,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
6494181,14980831.0,100.0,0.0,6.0,1.0,1.5,2.0,4.0,215.0,12.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0.5,0.9837422370000001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
9533648,43053036.0,100.0,0.0,3.0,2.0,1.0,0.0,1.0,103.0,7.0,91.0,9.0,10.0,9.0,10.0,10.0,10.0,0.982594967,0.9881159070000001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
284087,721070.0,100.0,0.0,6.0,4.0,1.0,2.0,3.0,175.0,75.0,94.0,10.0,9.0,9.0,10.0,10.0,9.0,0.8807423109999999,0.98901093,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2825852,8534462.0,100.0,1.0,3.0,2.0,1.0,1.0,1.0,139.0,68.0,95.0,10.0,10.0,10.0,10.0,10.0,9.0,0.5,0.9748176340000001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1684236,8905591.0,100.0,1.0,2.0,1.0,1.0,1.0,1.0,100.0,49.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0.5,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1159226,1787819.0,93.0,0.0,4.0,1.0,1.0,2.0,3.0,174.0,14.0,96.0,10.0,10.0,10.0,10.0,9.0,9.0,0.9908906820000001,0.975631177,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
9318440,8534462.0,100.0,1.0,5.0,4.0,2.0,2.0,2.0,200.0,2.0,100.0,9.0,10.0,10.0,10.0,10.0,9.0,0.5,0.9748176340000001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7884782,10558142.0,99.0,1.0,3.0,0.0,1.0,1.0,1.0,120.0,36.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0.989581585,0.821784198,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
8065531,23312083.0,76.0,0.0,2.0,1.0,1.0,1.0,1.0,78.0,12.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0.9125497340000001,0.934932113,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2149219,1787819.0,93.0,0.0,4.0,1.0,1.0,1.0,2.0,174.0,13.0,92.0,10.0,10.0,10.0,10.0,9.0,9.0,0.949904263,0.975631177,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7678814,9455871.0,100.0,0.0,2.0,1.0,1.0,1.0,1.0,110.0,3.0,93.0,9.0,10.0,10.0,10.0,10.0,10.0,0.94074893,0.793622017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
9432322,7612120.0,100.0,0.0,1.0,1.0,1.0,0.0,1.0,72.0,0.0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.935626388,0.981659889,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4410544,8534462.0,100.0,1.0,4.0,4.0,1.0,2.0,2.0,190.0,39.0,96.0,10.0,10.0,10.0,10.0,10.0,9.0,0.7849359509999999,0.9748176340000001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4614955,9058822.0,100.0,0.0,5.0,2.0,1.0,1.0,3.0,151.0,39.0,93.0,10.0,9.0,10.0,10.0,10.0,9.0,0.865030408,0.9985781909999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1043194,3294357.0,100.0,0.0,4.0,2.0,1.0,1.0,1.0,175.0,21.0,98.0,10.0,10.0,10.0,10.0,10.0,9.0,0.949835777,0.991178393,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
8579782,14980831.0,100.0,0.0,4.0,1.0,1.0,1.0,2.0,140.0,3.0,93.0,10.0,9.0,9.0,10.0,10.0,9.0,0.5,0.9837422370000001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
9530877,8534462.0,100.0,1.0,2.0,2.0,1.0,0.0,1.0,99.0,0.0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.5,0.9748176340000001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
8441263,21657753.0,94.88679817905918,0.0,4.0,2.0,1.0,1.0,2.0,180.0,0.0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.5,0.881656408,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
9530788,8534462.0,100.0,1.0,3.0,2.0,1.0,1.0,1.0,109.0,0.0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.939384222,0.9748176340000001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3394936,14980831.0,100.0,0.0,4.0,1.0,1.0,1.0,2.0,140.0,8.0,98.0,10.0,9.0,10.0,10.0,10.0,9.0,0.5,0.9837422370000001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
6882518,36063155.0,100.0,0.0,2.0,2.0,1.0,1.0,2.0,75.0,16.0,94.0,9.0,9.0,10.0,10.0,10.0,10.0,0.7350715990000001,0.6986864209999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4031625,8534462.0,100.0,1.0,3.0,2.0,1.0,1.0,1.0,129.0,36.0,97.0,10.0,10.0,10.0,10.0,9.0,9.0,0.8566218609999999,0.9748176340000001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4616695,6350194.0,100.0,1.0,2.0,2.0,1.0,1.0,1.0,150.0,19.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0.85160768,0.809618354,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4106041,8534462.0,100.0,1.0,3.0,2.0,1.0,1.0,1.0,139.0,20.0,94.0,10.0,10.0,10.0,10.0,9.0,9.0,0.9353144170000001,0.9748176340000001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2532879,4105278.0,100.0,1.0,2.0,1.0,1.0,0.0,2.0,110.0,54.0,97.0,10.0,9.0,10.0,10.0,10.0,9.0,0.9525213840000001,0.857650578,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4752817,24526173.0,100.0,0.0,6.0,4.0,1.0,2.0,3.0,179.0,57.0,94.0,10.0,10.0,10.0,10.0,10.0,9.0,0.968640327,0.7995046379999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
6808970,2082490.0,100.0,0.0,3.0,1.0,1.0,0.0,2.0,120.0,1.0,100.0,10.0,10.0,8.0,10.0,10.0,10.0,0.967262506,0.951678038,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1157083,3294357.0,100.0,0.0,6.0,4.0,2.0,2.0,3.0,245.0,18.0,98.0,10.0,9.0,10.0,10.0,10.0,10.0,0.862980306,0.991178393,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
6807884,8534462.0,100.0,1.0,3.0,2.0,1.0,1.0,1.0,209.0,16.0,96.0,8.0,10.0,10.0,10.0,10.0,9.0,0.5,0.9748176340000001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1761870,7611812.0,94.88679817905918,0.0,2.0,2.0,1.0,1.0,1.0,125.0,0.0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.958018184,0.86019212,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
6949900,19415602.0,100.0,0.0,4.0,2.0,1.0,0.0,2.0,145.0,11.0,96.0,10.0,9.0,10.0,10.0,9.0,9.0,0.975347757,0.995654583,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
8341720,4308027.0,100.0,0.0,2.0,2.0,1.0,1.0,1.0,89.0,3.0,100.0,10.0,8.0,10.0,10.0,9.0,10.0,0.912884355,0.9953570959999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
