id,host_id,host_response_rate,host_is_superhost,neighbourhood,property_type,room_type,accommodates,guests_included,bathrooms,bedrooms,beds,price,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,description_score
6543677,2745335,100.0,1.0,Other neighborhoods,House,Private room,2,1,1.0,1.0,1.0,50.0,21,95.0,10.0,10.0,10.0,10.0,10.0,10.0,0.9839967490000001
202251,601266,100.0,0.0,Other neighborhoods,House,Entire home/apt,6,8,1.0,3.0,3.0,190.0,11,95.0,10.0,10.0,10.0,10.0,9.0,9.0,0.9450423720000001
8402434,20565615,50.0,0.0,Other neighborhoods,House,Entire home/apt,7,1,2.5,3.0,4.0,99.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.5
6438518,32377507,100.0,1.0,Other neighborhoods,Apartment,Entire home/apt,4,2,1.0,2.0,2.0,145.0,20,94.0,9.0,10.0,10.0,10.0,9.0,9.0,0.9854701159999999
5444457,1195323,94.88679817905918,1.0,Other neighborhoods,House,Private room,2,1,1.0,1.0,1.0,90.0,15,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0.977890849
7574864,8537839,100.0,0.0,Other neighborhoods,House,Entire home/apt,8,6,3.5,4.0,3.0,349.0,1,80.0,8.0,10.0,10.0,8.0,10.0,8.0,0.967632353
9473312,24892993,100.0,0.0,Other neighborhoods,House,Entire home/apt,6,4,1.0,2.0,3.0,105.0,1,100.0,10.0,10.0,10.0,10.0,8.0,8.0,0.5
254340,1336214,100.0,1.0,Other neighborhoods,Apartment,Entire home/apt,2,3,1.0,1.0,1.0,95.0,86,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0.989453435
496074,2450062,100.0,0.0,Other neighborhoods,Apartment,Entire home/apt,4,2,1.0,1.0,2.0,85.0,80,94.0,9.0,10.0,10.0,10.0,10.0,9.0,0.969939351
9217337,47930029,100.0,0.0,Other neighborhoods,House,Private room,2,1,1.5,1.0,1.0,52.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.985063195
4130102,6281824,67.0,0.0,Other neighborhoods,House,Entire home/apt,3,2,1.0,1.0,1.0,105.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.9732444290000001
1256892,6846442,100.0,1.0,Other neighborhoods,Apartment,Entire home/apt,4,2,1.0,1.0,1.0,100.0,94,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.9762690070000001
9348375,24803728,100.0,0.0,Other neighborhoods,House,Entire home/apt,4,4,2.0,2.0,2.0,110.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.870917141
4598160,14418694,100.0,1.0,Other neighborhoods,Apartment,Shared room,2,1,1.0,1.0,1.0,67.0,106,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0.8693835740000001
6127974,31659671,70.0,0.0,Other neighborhoods,Apartment,Entire home/apt,2,2,1.0,0.0,1.0,75.0,36,95.0,10.0,9.0,10.0,9.0,10.0,9.0,0.5
748526,3932149,88.0,0.0,Other neighborhoods,House,Entire home/apt,2,2,1.0,0.0,1.0,69.0,38,91.0,9.0,10.0,10.0,10.0,9.0,9.0,0.5
3908378,1611939,100.0,1.0,Other neighborhoods,House,Entire home/apt,3,1,1.0,1.0,1.0,96.0,101,96.0,10.0,10.0,10.0,10.0,10.0,9.0,0.9786105159999999
2868006,14660515,94.88679817905918,0.0,Other neighborhoods,Apartment,Private room,2,1,1.5,1.0,1.0,60.0,8,94.0,10.0,10.0,10.0,10.0,9.0,9.0,0.934202194
5683646,7475488,100.0,0.0,Other neighborhoods,Apartment,Entire home/apt,2,2,1.0,0.0,1.0,95.0,41,93.0,10.0,10.0,10.0,10.0,10.0,9.0,0.5
2762241,14127360,100.0,0.0,Other neighborhoods,Apartment,Private room,3,2,1.0,1.0,1.0,100.0,30,91.0,10.0,10.0,10.0,10.0,9.0,9.0,0.988662302
4760181,2745335,100.0,1.0,Other neighborhoods,House,Private room,2,1,1.0,1.0,1.0,55.0,60,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0.800305963
4287974,20219463,100.0,0.0,Other neighborhoods,House,Entire home/apt,4,2,1.0,2.0,2.0,130.0,33,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.993114948
48848,212404,100.0,0.0,Other neighborhoods,Apartment,Entire home/apt,2,1,1.0,1.0,1.0,125.0,22,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0.99365896
9999759,29935483,100.0,0.0,Other neighborhoods,House,Entire home/apt,6,6,3.0,5.0,5.0,300.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.9640380140000001
3774113,2336122,100.0,0.0,Other neighborhoods,Apartment,Entire home/apt,4,2,1.0,2.0,2.0,200.0,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.8914842609999999
8227710,658155,100.0,1.0,Other neighborhoods,House,Entire home/apt,12,1,3.5,5.0,7.0,400.0,2,90.0,9.0,7.0,9.0,9.0,9.0,9.0,0.991651595
23919,95510,100.0,0.0,Other neighborhoods,Apartment,Entire home/apt,4,3,1.0,1.0,1.0,165.0,6,97.0,10.0,10.0,10.0,9.0,10.0,9.0,0.9004718070000001
7698721,1024728,94.88679817905918,0.0,Other neighborhoods,House,Private room,2,2,1.0,1.0,1.0,117.0,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.979667127
7872818,3382100,100.0,0.0,Other neighborhoods,House,Entire home/apt,2,1,1.0,1.0,1.0,85.0,11,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0.9841222759999999
8289871,1024728,94.88679817905918,0.0,Other neighborhoods,House,Private room,2,1,1.0,1.0,2.0,115.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.7804779409999999
1737244,9148911,100.0,1.0,Other neighborhoods,House,Private room,2,1,1.0,1.0,1.0,62.0,11,91.0,10.0,10.0,10.0,10.0,10.0,9.0,0.9587855940000001
9074837,7182858,100.0,0.0,Other neighborhoods,Apartment,Entire home/apt,2,1,1.0,1.0,1.0,100.0,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.950177908
4278896,3650148,100.0,0.0,Other neighborhoods,Apartment,Private room,2,1,1.0,1.0,1.0,60.0,33,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0.5
4016079,16206353,100.0,0.0,Other neighborhoods,Apartment,Entire home/apt,4,4,1.0,2.0,4.0,185.0,15,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0.989576757
7389950,5371112,100.0,1.0,Other neighborhoods,House,Private room,2,1,1.0,1.0,1.0,99.0,12,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0.9465146059999999
3529563,9893268,94.88679817905918,0.0,Other neighborhoods,House,Entire home/apt,4,4,1.0,2.0,2.0,200.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.5
8612922,41402752,100.0,0.0,Other neighborhoods,House,Entire home/apt,4,2,1.0,1.0,2.0,125.0,9,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0.5
7564942,39663044,94.88679817905918,0.0,Other neighborhoods,Apartment,Private room,2,1,1.0,1.0,1.0,60.0,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.884175539
5228066,3650148,100.0,0.0,Other neighborhoods,Apartment,Entire home/apt,4,2,2.0,2.0,2.0,100.0,2,90.0,10.0,10.0,10.0,10.0,10.0,10.0,0.5
8150045,17640965,100.0,0.0,Other neighborhoods,House,Private room,2,1,1.0,1.0,1.0,55.0,14,94.0,10.0,10.0,10.0,10.0,10.0,9.0,0.928615808
3413183,17208894,94.88679817905918,0.0,Magnolia,Apartment,Entire home/apt,2,1,1.0,1.0,1.0,550.0,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.7688979509999999
3123041,597729,100.0,1.0,Magnolia,House,Private room,2,1,1.0,1.0,1.0,75.0,79,96.0,10.0,9.0,10.0,10.0,10.0,10.0,0.9637744429999999
2492143,512103,60.0,0.0,Magnolia,House,Private room,2,1,1.0,1.0,1.0,95.0,18,90.0,10.0,10.0,10.0,10.0,9.0,9.0,0.9218370909999999
6714652,16007710,88.0,1.0,Magnolia,Loft,Entire home/apt,2,1,1.0,0.0,1.0,150.0,11,98.0,9.0,9.0,9.0,9.0,10.0,9.0,0.854721725
6678058,34953514,100.0,0.0,Magnolia,House,Entire home/apt,2,2,1.0,1.0,1.0,110.0,12,93.0,10.0,10.0,10.0,10.0,10.0,10.0,0.791427433
1696194,8956137,100.0,0.0,Magnolia,House,Entire home/apt,4,1,1.0,1.0,2.0,228.0,11,96.0,9.0,9.0,10.0,10.0,9.0,9.0,0.811398983
9352778,208959,100.0,0.0,Magnolia,House,Entire home/apt,6,4,2.0,2.0,3.0,110.0,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.9456787109999999
2720963,3676438,100.0,0.0,Magnolia,House,Entire home/apt,6,6,3.5,3.0,3.0,950.0,5,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.5
6591879,34487300,100.0,0.0,Magnolia,Apartment,Entire home/apt,4,1,1.5,2.0,3.0,225.0,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.8416545990000001
10023353,12166833,100.0,0.0,Magnolia,House,Entire home/apt,6,4,2.0,3.0,2.0,125.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.951556563
8207987,43281593,100.0,0.0,Magnolia,House,Private room,2,1,2.0,1.0,1.0,68.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.977976561
3971346,14446306,100.0,1.0,Magnolia,House,Entire home/apt,6,1,1.5,3.0,3.0,250.0,35,98.0,10.0,9.0,10.0,10.0,10.0,9.0,0.987012565
3382533,5177328,98.0,1.0,Magnolia,Apartment,Entire home/apt,4,1,1.0,1.0,1.0,150.0,50,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0.9824786190000001
8943821,11274242,100.0,0.0,Magnolia,Apartment,Private room,2,1,1.5,1.0,1.0,48.0,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.5
4485424,16630158,100.0,1.0,Magnolia,House,Entire home/apt,8,6,3.0,3.0,4.0,330.0,37,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.9685318470000001
7227464,5177328,98.0,1.0,Magnolia,Apartment,Entire home/apt,2,1,1.0,1.0,1.0,125.0,17,96.0,10.0,10.0,10.0,10.0,9.0,10.0,0.984048426
2958318,12729402,94.88679817905918,0.0,Magnolia,Townhouse,Entire home/apt,4,1,2.5,2.0,2.0,350.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.5
4066344,21088545,94.88679817905918,0.0,Delridge,House,Private room,1,1,1.0,1.0,1.0,80.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.745696068
8012443,42305353,100.0,1.0,Delridge,Townhouse,Private room,2,2,1.0,1.0,1.0,70.0,11,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.914955318
8094338,42305353,100.0,1.0,Delridge,Townhouse,Private room,2,2,1.0,1.0,1.0,70.0,7,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.921391368
5096363,25963725,100.0,1.0,Delridge,House,Private room,2,2,1.0,1.0,1.0,72.0,34,96.0,10.0,10.0,10.0,10.0,9.0,9.0,0.9411619309999999
1980283,10219841,94.88679817905918,0.0,Delridge,Apartment,Entire home/apt,4,2,1.0,2.0,2.0,99.0,34,94.0,10.0,10.0,10.0,10.0,9.0,10.0,0.859975398
2761092,1754964,100.0,0.0,Delridge,House,Entire home/apt,4,2,1.0,2.0,2.0,78.0,20,91.0,9.0,10.0,10.0,10.0,9.0,9.0,0.8286020759999999
4163204,18046472,94.88679817905918,0.0,Delridge,Apartment,Private room,2,1,1.5,1.0,1.0,300.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.5
1145148,6278931,100.0,0.0,Delridge,House,Entire home/apt,5,5,1.0,3.0,3.0,250.0,13,98.0,10.0,9.0,10.0,10.0,9.0,10.0,0.9138870840000001
7039427,36912090,100.0,1.0,Delridge,House,Private room,2,1,1.0,1.0,1.0,39.0,42,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0.5
7527242,12680177,94.88679817905918,0.0,Delridge,House,Entire home/apt,6,2,1.0,3.0,3.0,95.0,3,93.0,9.0,10.0,10.0,10.0,9.0,10.0,0.9374048709999999
8286095,43689477,94.88679817905918,0.0,Delridge,House,Private room,2,1,0.5,1.0,1.0,97.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.963743448
9238818,50893,100.0,0.0,Delridge,House,Entire home/apt,4,1,1.0,2.0,3.0,102.0,2,80.0,10.0,10.0,10.0,10.0,8.0,9.0,0.95220387
3025456,14128353,100.0,1.0,Delridge,House,Private room,2,1,1.0,1.0,1.0,60.0,70,96.0,10.0,10.0,10.0,10.0,9.0,10.0,0.862696171
6888107,4485033,100.0,1.0,Delridge,Townhouse,Private room,4,2,1.5,1.0,3.0,49.0,13,97.0,10.0,10.0,10.0,10.0,9.0,9.0,0.933788657
3242605,2733106,100.0,0.0,West Seattle,House,Private room,2,2,1.0,1.0,1.0,60.0,109,94.0,10.0,9.0,10.0,10.0,10.0,10.0,0.933680773
6118198,2355349,100.0,1.0,West Seattle,House,Private room,2,1,1.0,1.0,1.0,79.0,23,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0.9921244379999999
189156,179030,100.0,1.0,West Seattle,Apartment,Entire home/apt,2,2,1.0,0.0,1.0,76.0,106,96.0,10.0,9.0,10.0,10.0,10.0,10.0,0.952120483
6990677,10918906,100.0,0.0,West Seattle,House,Entire home/apt,2,2,1.0,1.0,1.0,110.0,18,96.0,10.0,10.0,10.0,10.0,9.0,10.0,0.9920929070000001
8194886,1977631,94.88679817905918,0.0,West Seattle,Apartment,Entire home/apt,3,1,1.0,1.0,2.0,110.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.941284716
8645226,41178788,100.0,0.0,West Seattle,House,Private room,2,1,1.0,1.0,1.0,59.0,11,96.0,9.0,10.0,10.0,10.0,10.0,10.0,0.887240529
859467,4500127,40.0,0.0,West Seattle,House,Entire home/apt,7,2,1.0,2.0,2.0,195.0,48,89.0,9.0,8.0,9.0,9.0,10.0,9.0,0.858585536
9096972,47428920,100.0,0.0,West Seattle,House,Entire home/apt,3,2,1.0,1.0,2.0,85.0,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.779737115
1246117,1169181,100.0,0.0,West Seattle,House,Entire home/apt,7,1,2.0,3.0,4.0,200.0,27,96.0,9.0,10.0,10.0,10.0,9.0,10.0,0.991233349
7665415,3286649,100.0,0.0,West Seattle,Apartment,Entire home/apt,4,0,1.0,2.0,2.0,109.0,9,91.0,10.0,9.0,10.0,10.0,10.0,9.0,0.939522564
8583457,17895568,100.0,0.0,West Seattle,House,Entire home/apt,4,2,1.0,2.0,2.0,200.0,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.9867210390000001
146301,33360,100.0,0.0,West Seattle,House,Entire home/apt,6,6,1.0,2.0,4.0,135.0,10,94.0,10.0,10.0,10.0,10.0,9.0,9.0,0.949703813
677266,30559,100.0,0.0,Other neighborhoods,House,Private room,2,1,3.0,1.0,1.0,70.0,59,92.0,9.0,9.0,9.0,9.0,9.0,9.0,0.975685239
9419,30559,100.0,0.0,Other neighborhoods,House,Private room,2,1,3.0,1.0,1.0,90.0,79,91.0,9.0,9.0,10.0,10.0,9.0,9.0,0.973807216
1950012,5304351,94.88679817905918,1.0,Other neighborhoods,House,Private room,2,1,1.0,1.0,1.0,50.0,34,97.0,10.0,9.0,10.0,10.0,9.0,10.0,0.9749379159999999
9508837,3638194,100.0,1.0,Other neighborhoods,Loft,Entire home/apt,4,4,1.0,1.0,1.0,99.0,6,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.796153188
7256122,3638194,100.0,1.0,Other neighborhoods,House,Private room,2,2,1.0,1.0,1.0,65.0,28,96.0,10.0,10.0,10.0,10.0,9.0,10.0,0.961080849
6765354,32222318,100.0,0.0,Other neighborhoods,House,Private room,2,1,1.0,1.0,1.0,90.0,12,92.0,9.0,9.0,10.0,9.0,9.0,9.0,0.944554806
10060388,943847,100.0,0.0,Other neighborhoods,House,Entire home/apt,6,6,1.5,3.0,3.0,100.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.9535248279999999
8570596,43868016,100.0,0.0,Other neighborhoods,House,Private room,2,1,1.0,1.0,1.0,65.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.9202669259999999
4589654,23792018,100.0,0.0,Other neighborhoods,House,Entire home/apt,4,2,1.0,2.0,3.0,105.0,15,88.0,9.0,9.0,9.0,10.0,8.0,9.0,0.5
7843145,41322124,100.0,0.0,Delridge,House,Entire home/apt,4,0,1.0,2.0,3.0,125.0,5,96.0,10.0,9.0,10.0,10.0,9.0,9.0,0.989198864
8194164,43226056,94.88679817905918,0.0,Delridge,House,Private room,2,1,1.0,1.0,1.0,60.0,2,90.0,10.0,10.0,10.0,10.0,10.0,10.0,0.821885586
4252591,22068932,94.88679817905918,0.0,Delridge,House,Private room,2,2,1.0,1.0,1.0,59.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.5
6810430,2911433,90.0,0.0,Delridge,House,Entire home/apt,3,1,1.0,1.0,2.0,65.0,40,93.0,10.0,10.0,10.0,9.0,9.0,10.0,0.848357081
902609,3264544,100.0,0.0,Delridge,House,Entire home/apt,3,1,1.0,1.0,1.0,58.0,107,95.0,10.0,10.0,10.0,10.0,9.0,10.0,0.96502912
696004,3563779,100.0,0.0,Delridge,Apartment,Entire home/apt,4,2,1.0,1.0,2.0,120.0,64,92.0,9.0,10.0,10.0,10.0,8.0,9.0,0.5
4824581,167482,100.0,1.0,Delridge,House,Private room,4,4,1.0,1.0,1.0,150.0,26,99.0,10.0,10.0,10.0,10.0,9.0,10.0,0.963298678
72743,242188,43.0,0.0,Delridge,House,Private room,2,1,1.0,1.0,1.0,55.0,95,97.0,10.0,10.0,10.0,10.0,9.0,10.0,0.8285880090000001
6019762,31247796,100.0,0.0,Delridge,House,Entire home/apt,4,1,1.0,2.0,2.0,110.0,3,93.0,10.0,9.0,10.0,10.0,7.0,10.0,0.984212875
6133684,6743367,100.0,0.0,Delridge,House,Private room,2,2,1.0,1.0,1.0,75.0,5,92.0,10.0,9.0,10.0,10.0,8.0,9.0,0.987242877
4182732,21699774,94.88679817905918,0.0,Delridge,House,Private room,2,1,1.0,1.0,1.0,75.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.806930542
6479027,1939746,100.0,0.0,Delridge,Townhouse,Private room,2,1,1.0,1.0,1.0,53.0,10,92.0,9.0,9.0,10.0,10.0,9.0,10.0,0.9578268529999999
2508065,12836602,100.0,0.0,Delridge,House,Entire home/apt,4,4,2.0,2.0,2.0,129.0,5,100.0,10.0,10.0,10.0,10.0,8.0,10.0,0.9646091459999999
8089781,42719719,100.0,0.0,Capitol Hill,Apartment,Shared room,2,1,1.0,1.0,1.0,30.0,17,92.0,10.0,10.0,10.0,10.0,10.0,9.0,0.967190862
7692789,23911251,100.0,0.0,Capitol Hill,Condominium,Private room,2,1,1.0,1.0,1.0,70.0,7,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.943832278
8136553,42966608,100.0,0.0,Capitol Hill,Apartment,Private room,2,1,1.0,1.0,1.0,80.0,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.7680717709999999
1042022,5736221,100.0,0.0,Capitol Hill,Apartment,Entire home/apt,2,2,1.0,1.0,1.0,125.0,105,94.0,10.0,10.0,10.0,10.0,10.0,9.0,0.980720162
8863714,27499395,100.0,0.0,Capitol Hill,Apartment,Entire home/apt,4,1,1.0,1.0,1.0,95.0,3,80.0,7.0,6.0,10.0,10.0,10.0,7.0,0.929921269
4557204,23624535,100.0,0.0,Capitol Hill,House,Entire home/apt,8,1,2.5,4.0,4.0,285.0,6,100.0,10.0,10.0,10.0,10.0,9.0,10.0,0.928726315
6644760,34779932,100.0,0.0,Capitol Hill,Apartment,Entire home/apt,2,2,1.0,1.0,1.0,109.0,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.993637323
8764748,45960572,100.0,0.0,Capitol Hill,House,Entire home/apt,4,1,1.0,2.0,3.0,275.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.8945993190000001
9342299,48486517,94.88679817905918,0.0,Capitol Hill,House,Private room,4,1,2.5,1.0,2.0,190.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.977242112
4464542,11910130,94.88679817905918,0.0,Capitol Hill,Apartment,Entire home/apt,2,1,1.0,1.0,1.0,80.0,3,80.0,9.0,8.0,9.0,9.0,9.0,9.0,0.8843112590000001
3817141,13757387,86.0,0.0,Capitol Hill,House,Entire home/apt,2,1,2.0,1.0,1.0,200.0,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.958667934
2103939,10727475,80.0,0.0,Capitol Hill,Apartment,Entire home/apt,3,2,1.0,1.0,2.0,70.0,33,89.0,9.0,10.0,9.0,9.0,9.0,9.0,0.5
8387068,34779932,100.0,0.0,Capitol Hill,Apartment,Entire home/apt,4,2,1.0,1.0,1.0,139.0,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.987777472
5249067,8246601,94.88679817905918,0.0,Capitol Hill,Apartment,Entire home/apt,2,1,1.0,1.0,1.0,75.0,4,95.0,10.0,9.0,10.0,10.0,10.0,10.0,0.987121701
7620570,39969773,100.0,0.0,Capitol Hill,House,Entire home/apt,2,2,1.5,1.0,1.0,150.0,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.842063665
6993726,10877293,100.0,0.0,Capitol Hill,Condominium,Entire home/apt,5,5,1.5,2.0,2.0,215.0,8,93.0,9.0,9.0,10.0,10.0,10.0,9.0,0.955121517
9463491,10727475,80.0,0.0,Capitol Hill,Apartment,Private room,1,1,1.0,1.0,1.0,60.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.8204287290000001
6908161,8642533,100.0,0.0,Capitol Hill,Apartment,Entire home/apt,5,4,1.0,2.0,3.0,250.0,9,96.0,10.0,9.0,9.0,10.0,10.0,9.0,0.951938808
9169270,46005243,100.0,0.0,Capitol Hill,Apartment,Entire home/apt,3,2,1.0,1.0,1.0,150.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.5
7940358,1393266,100.0,0.0,Capitol Hill,House,Entire home/apt,5,2,2.0,2.0,2.0,139.0,1,100.0,10.0,8.0,10.0,10.0,10.0,10.0,0.9845789070000001
4632923,1746143,100.0,0.0,Capitol Hill,Apartment,Entire home/apt,4,2,1.0,2.0,2.0,104.0,6,87.0,9.0,8.0,9.0,9.0,9.0,8.0,0.9771363740000001
2764126,8758664,90.0,0.0,Capitol Hill,House,Entire home/apt,2,1,2.5,2.0,2.0,125.0,13,95.0,10.0,10.0,10.0,10.0,9.0,9.0,0.984224737
4710866,7354306,100.0,0.0,Capitol Hill,House,Shared room,1,1,3.5,1.0,1.0,33.0,18,94.0,10.0,10.0,10.0,10.0,10.0,9.0,0.7421853540000001
3994601,7354306,100.0,0.0,Capitol Hill,House,Shared room,1,1,3.5,1.0,1.0,27.0,20,94.0,9.0,9.0,10.0,10.0,10.0,10.0,0.7421853540000001
7873208,7354306,100.0,0.0,Capitol Hill,House,Shared room,1,1,3.5,1.0,1.0,29.0,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.864184499
3811828,7354306,100.0,0.0,Capitol Hill,House,Shared room,1,1,1.0,1.0,1.0,29.0,19,94.0,9.0,9.0,10.0,10.0,10.0,10.0,0.7421853540000001
7873345,7354306,100.0,0.0,Capitol Hill,House,Shared room,1,1,3.5,1.0,1.0,29.0,7,89.0,10.0,9.0,10.0,9.0,9.0,9.0,0.849877834
3811930,7354306,100.0,0.0,Capitol Hill,House,Shared room,1,1,1.0,1.0,1.0,30.0,21,92.0,9.0,9.0,9.0,10.0,10.0,10.0,0.5
2670365,13669439,100.0,1.0,Capitol Hill,House,Private room,2,2,1.5,1.0,1.0,65.0,43,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0.879773438
4225225,12796487,100.0,0.0,Capitol Hill,House,Private room,2,1,5.0,1.0,1.0,125.0,15,93.0,9.0,10.0,9.0,9.0,10.0,9.0,0.9511984590000001
5728135,9792669,90.0,0.0,Capitol Hill,Apartment,Private room,2,1,1.0,1.0,1.0,84.0,26,96.0,10.0,9.0,10.0,10.0,10.0,10.0,0.977339685
1818768,5589030,100.0,0.0,Capitol Hill,Apartment,Private room,2,2,1.0,1.0,1.0,70.0,56,95.0,10.0,9.0,10.0,10.0,10.0,9.0,0.958234668
8689375,28917785,63.0,0.0,Capitol Hill,House,Private room,2,1,3.0,1.0,1.0,90.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.5
9509695,22698112,94.88679817905918,0.0,Capitol Hill,Townhouse,Private room,2,1,1.0,1.0,1.0,100.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.5
9156273,19994652,90.0,0.0,Capitol Hill,House,Private room,2,1,1.0,1.0,1.0,40.0,6,93.0,10.0,9.0,10.0,10.0,9.0,9.0,0.79092598
6185083,32081109,100.0,0.0,Capitol Hill,Apartment,Private room,2,1,1.0,1.0,1.0,75.0,12,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0.975792408
5738982,11376974,94.88679817905918,0.0,Capitol Hill,House,Private room,1,1,1.0,1.0,1.0,90.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.7810772659999999
8969737,12650724,94.88679817905918,0.0,Capitol Hill,House,Private room,2,1,1.0,1.0,1.0,150.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.193118244
2500188,12796487,100.0,0.0,Capitol Hill,Bed & Breakfast,Private room,2,1,1.0,1.0,1.0,155.0,24,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0.987615347
3416590,12796487,100.0,0.0,Capitol Hill,Bed & Breakfast,Private room,1,1,5.0,1.0,1.0,145.0,12,97.0,10.0,10.0,10.0,10.0,10.0,9.0,0.97890985
6074312,12796487,100.0,0.0,Capitol Hill,Bed & Breakfast,Private room,2,1,1.0,1.0,1.0,165.0,4,90.0,10.0,10.0,10.0,10.0,10.0,9.0,0.924711823
9696950,47638002,100.0,0.0,Capitol Hill,House,Private room,2,1,1.0,1.0,1.0,125.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.5
9920856,8118817,100.0,0.0,Capitol Hill,House,Private room,2,1,1.0,1.0,1.0,100.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.9812443259999999
2268329,11582791,60.0,0.0,Capitol Hill,Apartment,Private room,2,2,1.0,1.0,1.0,65.0,23,91.0,10.0,9.0,9.0,9.0,10.0,9.0,0.98343873
8868025,46318353,94.88679817905918,0.0,Capitol Hill,Bed & Breakfast,Private room,2,1,1.0,1.0,1.0,146.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.98824966
1049293,1729224,100.0,0.0,Capitol Hill,Apartment,Entire home/apt,2,1,1.0,1.0,1.0,125.0,7,94.0,10.0,10.0,9.0,10.0,10.0,9.0,0.89729023
4401544,22848233,100.0,0.0,Capitol Hill,House,Entire home/apt,3,0,1.0,0.0,2.0,85.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.941652775
7823973,41193990,100.0,0.0,Capitol Hill,Apartment,Entire home/apt,2,2,1.0,1.0,1.0,120.0,7,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.881382227
8507873,44801828,100.0,0.0,Capitol Hill,Apartment,Entire home/apt,2,2,1.0,1.0,1.0,100.0,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.5
