id,host_id,host_response_rate,host_is_superhost,accommodates,guests_included,bathrooms,bedrooms,beds,price,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,description_score,neighbourhood_Ballard,neighbourhood_Beacon_Hill,neighbourhood_Capitol_Hill,neighbourhood_Cascade,neighbourhood_Central_Area,neighbourhood_Delridge,neighbourhood_Downtown,neighbourhood_Interbay,neighbourhood_Lake_City,neighbourhood_Magnolia,neighbourhood_Northgate,neighbourhood_Other_neighborhoods,neighbourhood_Queen_Anne,neighbourhood_Rainier_Valley,neighbourhood_Seward_Park,neighbourhood_University_District,neighbourhood_West_Seattle,property_type_Apartment,property_type_Bed_Breakfast,property_type_Condominium,property_type_House,property_type_Loft,property_type_Townhouse,room_type_Entire_home_apt,room_type_Private_room,room_type_Shared_room
4659824,2929444,100.0,0.0,6,1,1.0,2.0,2.0,150.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.868413448,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
3677729,18681876,100.0,1.0,2,1,1.0,1.0,1.0,80.0,21,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0.7948889140000001,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1097520,6031552,100.0,0.0,2,2,1.5,1.0,1.0,92.0,90,96.0,10.0,10.0,10.0,10.0,9.0,10.0,0.877102852,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2898954,8053792,100.0,1.0,2,1,1.0,1.0,1.0,69.0,18,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0.994029403,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
826436,3976886,100.0,0.0,2,1,1.0,1.0,1.0,75.0,39,92.0,9.0,9.0,10.0,10.0,9.0,9.0,0.943064511,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
3849918,19849450,100.0,0.0,6,2,1.0,2.0,3.0,150.0,8,85.0,8.0,9.0,9.0,10.0,8.0,8.0,0.940243363,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
7382303,23630227,89.0,1.0,2,1,1.0,1.0,2.0,150.0,25,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
5376433,26378499,100.0,0.0,2,1,1.0,1.0,1.0,54.0,22,94.0,10.0,10.0,9.0,9.0,8.0,9.0,0.9959780570000001,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1750681,3401993,90.0,0.0,2,1,1.0,1.0,1.0,52.0,80,96.0,10.0,10.0,9.0,10.0,9.0,10.0,0.896723807,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
7229312,658155,100.0,1.0,4,1,1.0,2.0,3.0,150.0,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.977807641,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2520890,12905845,100.0,0.0,2,2,1.0,1.0,1.0,80.0,32,94.0,9.0,9.0,10.0,10.0,8.0,9.0,0.967211783,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
8391954,14589190,100.0,0.0,4,1,1.0,2.0,2.0,200.0,3,80.0,9.0,8.0,10.0,10.0,9.0,8.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
797358,4199445,100.0,1.0,2,2,1.0,1.0,1.0,68.0,67,99.0,10.0,10.0,10.0,10.0,9.0,10.0,0.985098362,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
7922013,41775435,100.0,0.0,2,1,1.0,1.0,1.0,49.0,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.9544658659999999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
7956337,41775435,100.0,0.0,2,1,1.0,1.0,1.0,39.0,3,93.0,10.0,10.0,10.0,10.0,9.0,10.0,0.954646647,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2686659,13752921,90.0,0.0,3,2,1.0,1.0,1.0,95.0,46,91.0,9.0,10.0,10.0,10.0,9.0,9.0,0.982407033,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
755613,3976886,100.0,0.0,2,2,1.0,1.0,1.0,89.0,46,96.0,9.0,9.0,10.0,10.0,9.0,9.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1758935,3401993,90.0,0.0,2,2,1.0,1.0,1.0,62.0,206,95.0,10.0,10.0,10.0,10.0,9.0,10.0,0.9438669679999999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
8474294,9813203,100.0,0.0,4,4,2.0,2.0,1.0,81.0,1,40.0,10.0,10.0,2.0,2.0,10.0,8.0,0.9386763570000001,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
3904056,6453002,67.0,0.0,2,1,1.0,0.0,1.0,70.0,7,87.0,8.0,9.0,10.0,9.0,8.0,8.0,0.929330945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
7914021,2743047,90.0,0.0,2,1,1.0,1.0,1.0,110.0,4,95.0,10.0,10.0,9.0,10.0,10.0,9.0,0.855239153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
9364302,10397663,100.0,0.0,6,4,2.0,3.0,3.0,200.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.790000975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
8196883,919431,100.0,0.0,6,4,2.5,2.0,3.0,100.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
7938153,110120,100.0,0.0,2,1,1.0,1.0,1.0,63.0,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.9806965590000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2763078,4993638,100.0,0.0,3,2,1.0,1.0,2.0,70.0,97,92.0,10.0,9.0,10.0,10.0,9.0,9.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
3258213,16477349,100.0,1.0,2,2,1.0,1.0,1.0,60.0,44,100.0,10.0,10.0,10.0,10.0,9.0,10.0,0.9533947709999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
7809455,12100097,90.0,1.0,2,1,1.0,1.0,1.0,39.0,21,97.0,10.0,10.0,10.0,10.0,9.0,10.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
8409949,26967583,98.0,0.0,2,1,1.0,1.0,1.0,36.0,19,94.0,9.0,10.0,9.0,10.0,9.0,10.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2150760,10977007,40.0,0.0,2,0,1.0,0.0,1.0,100.0,40,94.0,10.0,10.0,10.0,9.0,9.0,9.0,0.949302375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
5424448,5976835,50.0,0.0,6,1,2.0,3.0,4.0,250.0,1,80.0,8.0,10.0,10.0,10.0,8.0,8.0,0.757815182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1606171,8556853,100.0,0.0,2,1,1.0,1.0,1.0,38.0,166,93.0,9.0,9.0,10.0,10.0,9.0,10.0,0.930232882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
136480,539515,100.0,0.0,2,1,1.0,1.0,1.0,65.0,34,95.0,10.0,10.0,10.0,10.0,9.0,10.0,0.983825088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
4863369,13759287,100.0,1.0,2,2,1.0,1.0,1.0,68.0,55,97.0,10.0,10.0,10.0,10.0,9.0,10.0,0.974216402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
7547290,39525512,100.0,0.0,4,1,1.0,2.0,2.0,110.0,15,95.0,10.0,10.0,10.0,10.0,9.0,10.0,0.7524467109999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
5918259,30734210,86.0,1.0,2,2,1.0,1.0,1.0,100.0,31,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0.978277087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
5804875,30115945,80.0,0.0,5,1,1.0,2.0,2.0,99.0,2,100.0,9.0,9.0,10.0,10.0,9.0,9.0,0.8881326909999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
8409941,26967583,98.0,0.0,2,1,1.0,1.0,1.0,34.0,12,96.0,10.0,10.0,10.0,10.0,10.0,9.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
8409969,26967583,98.0,0.0,2,1,1.0,1.0,1.0,41.0,21,95.0,10.0,10.0,10.0,9.0,9.0,10.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
9170870,5269812,100.0,0.0,4,2,1.0,1.0,2.0,98.0,1,80.0,10.0,10.0,10.0,10.0,8.0,8.0,0.932224035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
6168975,32005391,100.0,1.0,5,2,2.0,2.0,3.0,188.0,26,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.81457901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
7263506,38027634,100.0,0.0,3,2,1.0,0.0,2.0,85.0,6,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
7037522,10936741,100.0,0.0,2,2,1.0,0.0,1.0,80.0,27,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1416763,7633740,80.0,0.0,8,2,1.5,4.0,4.0,150.0,28,90.0,9.0,9.0,9.0,10.0,9.0,9.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
3726391,16477349,100.0,1.0,5,4,2.0,3.0,3.0,160.0,1,100.0,10.0,10.0,10.0,10.0,8.0,10.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
10188794,50987314,94.88679817905918,0.0,2,1,1.0,1.0,1.0,99.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.9653346540000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
3488436,17566052,100.0,0.0,4,2,1.0,1.0,3.0,75.0,30,94.0,10.0,10.0,10.0,10.0,9.0,9.0,0.963388205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1277033,1859964,94.88679817905918,0.0,4,2,1.0,1.0,2.0,75.0,32,96.0,10.0,10.0,10.0,10.0,9.0,10.0,0.990347147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
5241195,7633740,80.0,0.0,5,2,1.0,1.0,1.0,65.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.84092772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
2736961,1183679,100.0,0.0,3,1,1.0,0.0,1.0,95.0,54,96.0,10.0,10.0,10.0,10.0,9.0,10.0,0.9481374029999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
4716486,17179347,86.0,0.0,4,1,1.0,1.0,1.0,90.0,6,88.0,9.0,8.0,10.0,10.0,9.0,9.0,0.818971813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
7386675,38695481,94.88679817905918,0.0,7,1,1.0,2.0,5.0,250.0,1,100.0,8.0,8.0,10.0,10.0,10.0,8.0,0.950334907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
5240694,27122439,100.0,0.0,8,1,1.0,1.0,3.0,115.0,16,95.0,9.0,10.0,10.0,10.0,9.0,10.0,0.9375140670000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
8566501,45082636,94.88679817905918,0.0,4,1,1.5,1.0,4.0,93.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.788188934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
7402861,9614304,100.0,0.0,2,1,1.0,1.0,1.0,45.0,4,95.0,10.0,10.0,10.0,10.0,10.0,10.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
741699,2535710,100.0,1.0,4,1,1.0,2.0,2.0,168.0,145,95.0,10.0,9.0,10.0,10.0,9.0,9.0,0.931619704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
6108006,13774169,100.0,1.0,2,2,1.0,1.0,1.0,127.0,21,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0.981656075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
8409962,26967583,98.0,0.0,2,1,1.0,1.0,1.0,35.0,12,95.0,10.0,10.0,9.0,10.0,9.0,10.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
5834820,21286518,100.0,1.0,2,1,1.0,1.0,2.0,65.0,26,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0.9615132809999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
6741135,28066144,94.88679817905918,0.0,7,1,3.5,3.0,5.0,279.0,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.9767646190000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
6555393,9520139,100.0,0.0,4,3,1.0,1.0,2.0,93.0,14,93.0,9.0,10.0,10.0,10.0,10.0,10.0,0.983815074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
67270,331573,100.0,0.0,2,2,1.0,1.0,1.0,65.0,148,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.9974632259999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
7005538,12100097,90.0,1.0,8,1,2.0,4.0,5.0,150.0,4,100.0,10.0,10.0,10.0,10.0,9.0,10.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1827586,2323745,100.0,0.0,8,8,2.0,3.0,3.0,375.0,17,94.0,10.0,9.0,10.0,10.0,10.0,10.0,0.935676455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
7900497,23027452,67.0,0.0,2,1,1.0,0.0,1.0,85.0,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.904981136,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
8157486,42931985,100.0,0.0,2,1,1.5,1.0,1.0,50.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.850819945,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4809486,3197009,100.0,0.0,2,1,1.0,1.0,1.0,55.0,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.834523797,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9849122,21274060,100.0,0.0,2,1,1.0,1.0,1.0,35.0,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9351911,9233051,94.88679817905918,0.0,2,1,1.5,1.0,1.0,85.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.917119026,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3993960,1214247,100.0,1.0,2,2,1.0,1.0,1.0,75.0,20,96.0,10.0,9.0,10.0,10.0,9.0,10.0,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8989807,25940496,100.0,0.0,3,2,1.5,2.0,2.0,70.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.9855928420000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
5299060,27054652,100.0,0.0,2,0,1.0,1.0,1.0,65.0,60,96.0,10.0,10.0,10.0,10.0,9.0,10.0,0.954358101,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3115801,15823970,100.0,1.0,2,2,1.0,1.0,1.0,99.0,5,100.0,10.0,10.0,10.0,10.0,9.0,9.0,0.932337761,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
9153365,47653354,100.0,0.0,4,2,1.0,2.0,2.0,75.0,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10015967,33085192,94.88679817905918,0.0,2,1,1.0,1.0,1.0,100.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.82798177,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
284480,1481380,50.0,0.0,4,2,1.0,2.0,2.0,129.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4916433,1355886,100.0,0.0,4,2,1.5,1.0,1.0,80.0,9,96.0,10.0,9.0,10.0,10.0,10.0,9.0,0.8700023290000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1732441,1214247,100.0,1.0,3,2,1.0,1.0,2.0,85.0,48,98.0,10.0,9.0,10.0,10.0,9.0,10.0,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2652941,33360,100.0,0.0,3,1,1.0,1.0,2.0,95.0,37,95.0,9.0,10.0,10.0,10.0,9.0,9.0,0.77518785,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2809796,14372052,100.0,1.0,3,1,1.0,0.0,2.0,69.0,45,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0.9696347120000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
9477539,49123244,90.0,0.0,2,1,1.0,1.0,1.0,42.0,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.958901227,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4479426,15320835,94.88679817905918,1.0,2,1,1.0,1.0,1.0,70.0,15,99.0,10.0,10.0,10.0,10.0,10.0,9.0,0.9230183359999999,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8276416,8849839,100.0,0.0,2,1,1.0,1.0,1.0,55.0,10,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
486344,2373847,88.0,0.0,1,1,1.5,1.0,1.0,47.0,45,95.0,10.0,9.0,10.0,10.0,9.0,10.0,0.942125916,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1980395,10220435,100.0,0.0,6,4,2.5,2.0,3.0,148.0,17,92.0,10.0,10.0,10.0,9.0,9.0,10.0,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7239217,37584695,100.0,0.0,4,2,1.0,0.0,2.0,95.0,12,97.0,9.0,10.0,10.0,10.0,10.0,9.0,0.9644353390000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1328159,7207028,100.0,0.0,2,1,2.5,1.0,1.0,49.0,57,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5838129,30308997,100.0,1.0,2,1,1.0,1.0,1.0,65.0,17,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.953305304,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9664395,15060327,100.0,0.0,3,1,1.0,1.0,1.0,50.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.996544123,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
4681687,1304769,100.0,0.0,2,1,1.0,0.0,1.0,58.0,41,91.0,10.0,9.0,10.0,10.0,9.0,9.0,0.751387417,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4264012,1355886,100.0,0.0,2,1,1.5,1.0,1.0,55.0,43,93.0,9.0,10.0,10.0,10.0,9.0,9.0,0.971350908,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
445199,2211872,94.88679817905918,1.0,5,2,1.0,2.0,3.0,129.0,84,98.0,10.0,10.0,10.0,10.0,9.0,10.0,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7514366,22257381,100.0,0.0,3,1,1.0,2.0,2.0,95.0,5,100.0,10.0,9.0,10.0,10.0,9.0,10.0,0.884196877,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5236979,27101877,100.0,0.0,3,1,1.0,1.0,2.0,49.0,36,96.0,10.0,10.0,10.0,10.0,9.0,10.0,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8555304,2373847,88.0,0.0,2,1,1.0,1.0,1.0,85.0,1,80.0,10.0,6.0,10.0,10.0,10.0,10.0,0.788060784,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8847951,10952526,90.0,0.0,4,2,1.0,2.0,2.0,100.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.9875735040000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3124383,13643895,100.0,0.0,2,1,1.0,1.0,1.0,59.0,22,95.0,10.0,9.0,10.0,10.0,9.0,10.0,0.8250045779999999,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5863446,20331331,100.0,0.0,2,1,1.0,1.0,1.0,55.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.936701655,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9155422,12328574,40.0,0.0,1,1,1.0,1.0,1.0,55.0,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.9221585990000001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5047188,25465256,80.0,0.0,2,1,1.0,1.0,1.0,51.0,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5825701,4181260,100.0,1.0,8,6,2.0,4.0,4.0,200.0,30,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0.9984753129999999,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5499882,13024859,100.0,1.0,5,1,1.0,2.0,2.0,100.0,37,96.0,10.0,10.0,10.0,10.0,9.0,10.0,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7529124,39456755,90.0,0.0,2,1,1.0,0.0,1.0,79.0,20,97.0,10.0,10.0,10.0,10.0,9.0,10.0,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7995944,20435133,100.0,0.0,2,2,1.0,1.0,1.0,90.0,25,96.0,10.0,10.0,10.0,10.0,9.0,9.0,0.8318746090000001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5538874,10590193,100.0,1.0,1,1,1.0,1.0,1.0,30.0,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.987933159,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4941356,25465256,80.0,0.0,1,1,1.0,1.0,1.0,35.0,16,89.0,9.0,9.0,9.0,9.0,9.0,9.0,0.9546285870000001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
7679928,11244730,100.0,0.0,2,1,1.0,1.0,1.0,45.0,3,87.0,9.0,9.0,10.0,10.0,10.0,10.0,0.962902606,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
7653539,12197530,94.88679817905918,0.0,5,2,1.0,1.0,3.0,95.0,3,87.0,9.0,9.0,9.0,9.0,9.0,9.0,0.8985050920000001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5863558,20331331,100.0,0.0,2,1,1.0,1.0,1.0,64.0,3,93.0,9.0,8.0,10.0,10.0,10.0,9.0,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8472954,6561632,100.0,0.0,4,2,1.0,1.0,2.0,51.0,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.993505359,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
